CustomerID,TotalQuantity,TotalSpending,Country,TransactionCount
17560,651,854.95,United Kingdom,27
17561,146,167.62,United Kingdom,46
17562,817,1122.38,United Kingdom,63
17564,146,454.01,United Kingdom,49
17566,518,901.21,United Kingdom,152
17567,2632,4331.48,United Kingdom,165
17569,159,344.14,United Kingdom,29
17571,905,1498.51,United Kingdom,299
17572,95,226.75,United Kingdom,12
17573,308,380.60,United Kingdom,25
17574,77,185.65,United Kingdom,8
17576,1994,3622.68,United Kingdom,411
17578,138,143.46,United Kingdom,5
17579,258,448.90,United Kingdom,50
17580,88,215.72,United Kingdom,45
17581,5927,11045.04,United Kingdom,440
17582,123,175.27,United Kingdom,29
17584,458,1242.30,United Kingdom,35
17585,1671,1133.07,United Kingdom,214
17588,676,1240.20,United Kingdom,23
17589,1631,2404.17,United Kingdom,253
17590,828,1479.22,United Kingdom,201
17591,1009,2225.97,United Kingdom,166
17593,3101,3927.34,United Kingdom,213
17594,550,993.18,United Kingdom,50
17595,229,388.79,United Kingdom,83
17596,4400,2827.93,United Kingdom,270
17597,1176,2044.37,United Kingdom,55
17600,144,161.67,United Kingdom,13
17601,103,116.01,United Kingdom,9
17602,4151,5102.97,United Kingdom,560
17603,74,394.72,United Kingdom,11
17604,169,309.36,United Kingdom,63
17608,232,193.42,United Kingdom,59
17609,723,1112.22,United Kingdom,237
17611,2560,3984.22,United Kingdom,576
17612,1808,2048.45,United Kingdom,135
17613,2496,4559.15,United Kingdom,312
17614,238,390.07,United Kingdom,100
17615,140,329.60,United Kingdom,14
17616,224,571.20,United Kingdom,3
17618,331,971.58,United Kingdom,78
17619,127,218.52,United Kingdom,77
17620,60,81.44,United Kingdom,4
17621,514,1379.90,United Kingdom,26
17623,265,527.05,United Kingdom,33
17624,554,843.48,United Kingdom,50
17625,1198,2047.00,United Kingdom,315
17628,79,75.75,United Kingdom,5
17629,1629,1814.12,United Kingdom,123
17630,158,503.60,United Kingdom,26
17631,334,528.33,United Kingdom,39
17633,644,1324.84,United Kingdom,70
17634,840,2361.97,United Kingdom,297
17636,182,285.56,United Kingdom,20
17637,280,547.06,United Kingdom,35
17639,49,108.50,United Kingdom,7
17640,250,621.66,United Kingdom,5
17642,474,712.29,United Kingdom,40
17643,71,101.55,United Kingdom,8
17644,1793,2895.64,United Kingdom,157
17646,323,1008.39,United Kingdom,51
17647,30,133.06,United Kingdom,7
17648,487,1797.50,United Kingdom,91
17649,399,868.49,United Kingdom,52
17650,150,166.08,United Kingdom,8
17651,3112,3945.00,United Kingdom,232
17652,2509,4867.72,United Kingdom,259
17653,1409,1207.56,United Kingdom,44
17654,41,117.55,United Kingdom,22
17655,1116,2638.94,United Kingdom,91
17656,1399,1674.69,United Kingdom,82
17658,616,595.42,United Kingdom,19
17659,1525,2999.46,United Kingdom,158
17660,130,196.00,United Kingdom,45
17663,797,1802.91,United Kingdom,86
17664,604,604.64,United Kingdom,43
17666,596,728.16,United Kingdom,18
17667,1037,2055.51,United Kingdom,117
17668,93,347.75,United Kingdom,15
17669,1916,3406.72,United Kingdom,68
17670,110,205.70,United Kingdom,11
17671,772,1572.71,United Kingdom,53
17672,1690,3178.17,United Kingdom,110
17673,1487,1629.12,United Kingdom,227
17674,672,551.04,United Kingdom,27
17675,8360,20374.28,United Kingdom,705
17676,932,1387.68,United Kingdom,78
17677,9775,16363.23,United Kingdom,304
17678,207,298.11,United Kingdom,16
17679,729,1992.11,United Kingdom,30
17680,96,184.40,United Kingdom,11
17682,1367,2474.33,United Kingdom,118
17684,145,239.41,United Kingdom,15
17685,1956,3191.53,United Kingdom,130
17686,2478,5739.46,United Kingdom,286
17690,1773,4757.95,United Kingdom,256
17691,134,290.40,United Kingdom,19
17692,672,740.94,United Kingdom,46
17693,231,200.47,United Kingdom,16
17694,184,283.12,United Kingdom,15
17695,779,765.34,United Kingdom,35
17696,1756,2285.71,United Kingdom,115
17697,93,338.95,United Kingdom,19
17698,93,154.95,United Kingdom,8
17700,1266,2534.64,United Kingdom,142
17701,109,417.95,United Kingdom,24
17702,1353,1824.37,United Kingdom,74
17703,590,798.74,United Kingdom,55
17704,343,885.19,United Kingdom,31
17705,963,1823.52,United Kingdom,103
17706,3899,10504.49,United Kingdom,382
17707,144,152.40,United Kingdom,5
17708,91,267.08,United Kingdom,35
17709,17,137.45,United Kingdom,7
17711,246,385.10,United Kingdom,23
17712,215,522.91,United Kingdom,29
17714,92,153.00,United Kingdom,10
17715,384,326.40,United Kingdom,1
17716,3072,5655.99,United Kingdom,245
17718,83,139.35,United Kingdom,6
17719,2466,5396.04,United Kingdom,274
17720,576,1195.94,United Kingdom,50
17722,1595,2424.04,United Kingdom,115
17723,792,3276.40,United Kingdom,10
17724,300,1033.00,United Kingdom,40
17725,2162,3439.08,United Kingdom,192
17727,645,1060.25,United Kingdom,66
17728,1469,2876.01,United Kingdom,165
17730,3576,5298.48,United Kingdom,218
17731,493,1240.11,United Kingdom,67
17732,93,303.97,United Kingdom,18
17733,463,692.19,United Kingdom,35
17734,422,700.63,United Kingdom,43
17735,8439,13110.02,United Kingdom,690
17736,238,377.44,United Kingdom,25
17737,108,168.24,United Kingdom,10
17738,1029,1879.05,United Kingdom,97
17739,861,2791.35,United Kingdom,47
17742,89,355.11,United Kingdom,15
17744,3412,2322.40,United Kingdom,136
17746,29,110.25,United Kingdom,6
17747,12,71.40,United Kingdom,1
17749,320,674.52,United Kingdom,35
17750,3957,1797.57,United Kingdom,193
17752,192,80.64,United Kingdom,1
17754,1869,1772.26,United Kingdom,92
17757,3320,5605.29,United Kingdom,741
17758,2091,3456.70,United Kingdom,412
17759,708,834.99,United Kingdom,95
17760,239,287.59,United Kingdom,25
17761,398,712.78,United Kingdom,19
17763,12,15.00,United Kingdom,1
17764,395,818.82,United Kingdom,75
17765,144,371.88,United Kingdom,57
17767,128,271.20,United Kingdom,21
17768,1186,2273.18,United Kingdom,105
17769,1862,3997.98,United Kingdom,310
17770,365,1143.27,United Kingdom,38
17771,287,245.81,United Kingdom,54
17772,58,182.77,United Kingdom,53
17774,512,1225.41,United Kingdom,156
17775,72,56.40,United Kingdom,3
17777,507,665.86,United Kingdom,194
17779,397,658.57,United Kingdom,82
17781,34,188.02,United Kingdom,12
17783,354,283.47,United Kingdom,67
17785,67,131.94,United Kingdom,13
17786,200,278.74,United Kingdom,72
17787,910,1865.19,United Kingdom,134
17788,211,1117.90,United Kingdom,5
17789,74,225.90,United Kingdom,14
17790,836,1965.55,United Kingdom,190
17791,46,106.10,United Kingdom,10
17793,232,323.04,United Kingdom,58
17795,341,350.39,United Kingdom,46
17796,178,697.90,United Kingdom,82
17797,498,780.43,United Kingdom,111
17799,1758,3055.93,United Kingdom,408
17800,736,1199.01,United Kingdom,104
17802,752,1285.04,United Kingdom,140
17805,478,512.31,United Kingdom,10
17806,727,546.04,United Kingdom,43
17809,2057,5411.91,United Kingdom,61
17811,4177,7837.73,United Kingdom,851
17812,350,732.16,United Kingdom,141
17813,790,1770.88,United Kingdom,371
17816,30,36.56,United Kingdom,17
17817,67,387.68,United Kingdom,33
17819,1031,3704.87,United Kingdom,48
17824,408,298.40,United Kingdom,13
17827,1247,1995.46,United Kingdom,220
17828,667,1820.09,Malta,67
17829,496,889.24,United Arab Emirates,30
17830,92,398.70,United Kingdom,23
17831,12,35.40,United Kingdom,2
17832,208,155.37,United Kingdom,61
17835,348,350.64,United Kingdom,61
17836,88,110.21,United Kingdom,24
17837,518,1593.38,United Kingdom,169
17838,1879,2779.30,United Kingdom,121
17839,285,338.80,United Kingdom,56
17841,23071,40991.57,United Kingdom,7847
17843,113,205.48,United Kingdom,37
17844,52,51.56,Canada,5
17846,1,2033.10,United Kingdom,1
17848,398,901.20,United Kingdom,51
17849,114,605.80,United Kingdom,26
17850,1733,5391.21,United Kingdom,297
17852,53,114.34,United Kingdom,24
17854,84,311.26,United Kingdom,15
17855,197,208.97,United Kingdom,17
17856,842,1418.03,United Kingdom,15
17857,19256,26879.04,United Kingdom,54
17858,2706,5155.66,United Kingdom,199
17859,127,148.21,United Kingdom,25
17860,104,252.80,United Kingdom,58
17861,1988,2100.80,United Kingdom,222
17862,100,330.90,United Kingdom,11
17863,2638,3160.00,United Kingdom,148
17864,810,597.50,United Kingdom,102
17865,5757,10526.32,United Kingdom,370
17866,174,329.65,United Kingdom,9
17867,542,1197.10,United Kingdom,79
17869,111,428.18,United Kingdom,40
17870,1401,1894.35,United Kingdom,279
17871,182,155.90,United Kingdom,10
17873,1047,1859.16,United Kingdom,44
17874,221,683.46,United Kingdom,46
17877,98,237.61,United Kingdom,12
17878,401,379.45,United Kingdom,26
17879,45,178.52,United Kingdom,6
17880,314,458.92,United Kingdom,26
17881,32,133.35,United Kingdom,8
17883,379,671.77,United Kingdom,145
17884,854,717.45,United Kingdom,117
17885,167,190.19,United Kingdom,64
17886,481,899.61,United Kingdom,109
17887,30,111.35,United Kingdom,10
17888,980,726.05,United Kingdom,67
17889,79,203.87,United Kingdom,21
17890,416,602.09,United Kingdom,94
17891,393,203.86,United Kingdom,34
17892,109,244.10,United Kingdom,28
17893,161,112.25,United Kingdom,16
17894,405,1119.81,United Kingdom,193
17895,130,98.00,United Kingdom,16
17896,288,256.32,United Kingdom,2
17897,229,566.60,United Kingdom,114
17898,190,152.06,United Kingdom,28
17899,171,155.80,United Kingdom,32
17900,73,112.20,United Kingdom,6
17901,24,110.38,United Kingdom,19
17904,63,191.67,United Kingdom,38
17905,407,800.24,United Kingdom,34
17906,26,72.90,United Kingdom,12
17908,173,243.28,United Kingdom,58
17911,223,366.23,United Kingdom,39
17912,185,311.01,United Kingdom,38
17913,289,411.60,United Kingdom,59
17914,473,336.43,United Kingdom,80
17917,187,341.28,United Kingdom,94
17919,756,1304.04,United Kingdom,23
17920,2516,4204.10,United Kingdom,696
17921,430,826.52,United Kingdom,145
17923,50,207.50,United Kingdom,1
17924,1160,2962.50,United Kingdom,31
17925,72,244.08,United Kingdom,1
17926,306,397.29,United Kingdom,21
17928,140,212.54,United Kingdom,23
17929,108,843.00,United Kingdom,5
17930,1594,1740.48,United Kingdom,39
17931,249,408.36,United Kingdom,65
17932,789,1331.57,United Kingdom,90
17934,478,704.25,United Kingdom,21
17935,82,145.79,United Kingdom,29
17936,262,389.84,United Kingdom,77
17937,1754,4301.22,United Kingdom,43
17939,40,99.14,United Kingdom,12
17940,9755,4106.44,United Kingdom,19
17941,252,304.56,United Kingdom,2
17942,38,77.50,United Kingdom,2
17946,75,149.58,United Kingdom,20
17947,168,176.68,United Kingdom,9
17948,144,358.56,United Kingdom,1
17949,30546,58510.48,United Kingdom,70
17950,366,482.20,United Kingdom,71
17951,616,1008.54,United Kingdom,20
17954,2234,2332.72,United Kingdom,485
17955,273,557.30,United Kingdom,19
17956,1,12.75,United Kingdom,1
17957,287,111.68,United Kingdom,31
17958,84,508.46,United Kingdom,7
17960,41,73.78,United Kingdom,26
17961,560,1296.44,United Kingdom,249
17962,128,102.83,United Kingdom,35
17964,301,471.70,United Kingdom,104
17965,1556,2622.57,United Kingdom,329
17966,2571,1098.43,United Kingdom,68
17967,80,123.07,United Kingdom,48
17968,160,277.35,United Kingdom,85
17969,152,228.20,United Kingdom,14
17970,525,582.59,United Kingdom,31
17972,37,136.04,United Kingdom,31
17973,176,337.04,United Kingdom,15
17974,519,740.79,United Kingdom,179
17975,1568,4488.81,United Kingdom,296
17976,106,353.19,United Kingdom,65
17977,342,288.14,United Kingdom,21
17978,499,300.92,United Kingdom,12
17979,397,757.71,United Kingdom,146
17980,682,811.45,United Kingdom,30
17984,98,152.68,United Kingdom,48
17985,183,634.95,United Kingdom,23
17986,10,20.80,United Kingdom,1
17987,261,198.57,United Kingdom,13
17988,43,201.12,United Kingdom,38
17990,414,630.84,United Kingdom,29
17991,25,93.35,United Kingdom,5
17994,497,678.49,United Kingdom,81
17995,133,76.10,United Kingdom,2
17997,2298,1970.67,United Kingdom,166
17999,221,382.06,United Kingdom,93
18001,363,417.23,United Kingdom,58
18004,78,169.47,United Kingdom,40
18005,93,249.72,United Kingdom,60
18006,220,444.68,United Kingdom,22
18008,1581,2116.19,United Kingdom,30
18009,126,257.34,United Kingdom,32
18010,60,174.80,United Kingdom,14
18011,71,102.79,United Kingdom,28
18013,285,187.29,United Kingdom,31
18014,68,166.42,United Kingdom,32
18015,157,120.03,United Kingdom,46
18016,1029,1483.56,United Kingdom,123
18017,300,523.00,United Kingdom,3
18018,55,122.14,United Kingdom,29
18019,7,38.45,United Kingdom,5
18022,736,668.11,United Kingdom,191
18024,184,389.78,United Kingdom,21
18027,78,115.31,United Kingdom,21
18030,67,230.65,United Kingdom,9
18032,42,73.50,United Kingdom,5
18033,253,97.97,United Kingdom,34
18034,561,422.88,United Kingdom,112
18035,611,730.40,United Kingdom,53
18036,234,405.62,United Kingdom,96
18037,20,70.02,United Kingdom,19
18040,148,357.20,United Kingdom,19
18041,3819,4183.39,United Kingdom,472
18042,33,165.05,United Kingdom,7
18043,282,559.51,United Kingdom,121
18044,1033,2088.60,United Kingdom,127
18045,142,189.40,United Kingdom,47
18048,127,172.29,United Kingdom,7
18050,40,74.40,United Kingdom,5
18053,302,300.02,United Kingdom,20
18055,2455,6784.19,United Kingdom,360
18056,211,363.65,United Kingdom,19
18058,88,170.16,United Kingdom,3
18059,263,306.46,United Kingdom,19
18061,955,2119.41,United Kingdom,46
18062,396,720.52,United Kingdom,27
18064,384,814.00,United Kingdom,7
18065,1027,2392.83,United Kingdom,137
18066,108,318.00,United Kingdom,10
18067,189,396.33,United Kingdom,37
18068,6,101.70,United Kingdom,1
18069,1311,2036.67,United Kingdom,470
18071,260,453.00,United Kingdom,25
18072,288,247.44,United Kingdom,18
18073,3108,3877.52,United Kingdom,73
18074,190,489.60,United Kingdom,13
18075,1464,2611.75,United Kingdom,142
18077,1878,2633.01,United Kingdom,227
18078,145,336.13,United Kingdom,29
18079,7432,3651.97,United Kingdom,127
18080,642,1231.50,United Kingdom,2
18081,195,343.45,United Kingdom,17
18082,621,703.37,United Kingdom,73
18084,312,90.48,United Kingdom,1
18085,265,689.95,United Kingdom,29
18086,106,101.34,United Kingdom,7
18087,3907,4055.72,United Kingdom,2
18088,109,167.67,United Kingdom,39
18092,4252,9068.26,United Kingdom,89
18093,1392,2106.52,United Kingdom,36
18094,2518,3017.30,United Kingdom,70
18095,419,580.05,United Kingdom,21
18096,825,911.15,United Kingdom,213
18097,1686,2697.80,United Kingdom,108
18099,149,168.31,United Kingdom,19
18101,88,223.65,United Kingdom,41
18102,64124,259657.30,United Kingdom,431
18104,362,754.64,United Kingdom,38
18105,46,113.48,United Kingdom,18
18106,128,430.70,United Kingdom,39
18108,84,271.00,United Kingdom,17
18109,4237,8052.97,United Kingdom,444
18110,86,236.30,United Kingdom,46
18112,255,352.69,United Kingdom,26
18113,72,76.32,United Kingdom,1
18114,55,220.10,United Kingdom,28
18116,848,1418.03,United Kingdom,378
18117,618,320.72,United Kingdom,74
18118,2882,5653.82,United Kingdom,1279
18119,125,181.12,United Kingdom,30
18120,31,111.15,United Kingdom,17
18121,450,673.10,United Kingdom,32
18122,1234,1826.21,United Kingdom,364
18123,594,589.44,United Kingdom,36
18125,804,1142.99,United Kingdom,196
18126,144,206.83,United Kingdom,56
18127,188,348.73,United Kingdom,47
18129,48,112.55,United Kingdom,14
18130,824,1059.39,United Kingdom,70
18133,1350,931.50,United Kingdom,1
18135,349,681.91,United Kingdom,20
18136,379,784.33,United Kingdom,38
18138,38,152.65,United Kingdom,8
18139,5557,8438.34,United Kingdom,159
18142,1276,1019.52,United Kingdom,15
18143,570,1000.16,United Kingdom,61
18144,1343,2888.75,United Kingdom,43
18145,2625,2861.55,United Kingdom,221
18146,153,160.35,United Kingdom,10
18147,203,179.34,United Kingdom,7
18149,310,612.08,United Kingdom,16
18150,332,566.58,United Kingdom,37
18151,355,653.35,United Kingdom,38
18154,255,399.19,United Kingdom,21
18155,266,371.62,United Kingdom,25
18156,301,734.94,United Kingdom,140
18158,354,453.40,United Kingdom,34
18159,139,530.15,United Kingdom,23
18160,294,638.06,United Kingdom,39
18161,812,1618.69,United Kingdom,80
18164,184,399.65,United Kingdom,24
18165,254,302.46,United Kingdom,10
18167,382,1384.86,United Kingdom,37
18168,594,1169.94,United Kingdom,131
18169,61,202.65,United Kingdom,9
18170,409,980.31,United Kingdom,38
18171,481,1231.31,United Kingdom,54
18172,3184,7561.68,United Kingdom,189
18173,1220,2106.84,United Kingdom,31
18174,50,104.00,United Kingdom,1
18176,283,476.35,United Kingdom,30
18177,710,1341.42,United Kingdom,74
18178,983,1590.81,United Kingdom,97
18179,1360,1793.17,United Kingdom,90
18180,1721,1843.75,United Kingdom,119
18181,146,382.80,United Kingdom,44
18183,371,632.07,United Kingdom,37
18184,60,49.80,United Kingdom,1
18185,183,304.25,United Kingdom,17
18188,1168,2001.04,United Kingdom,71
18189,566,1090.24,United Kingdom,68
18190,140,284.46,United Kingdom,15
18191,140,207.80,United Kingdom,7
18192,339,957.97,United Kingdom,45
18193,124,243.76,United Kingdom,16
18194,632,973.84,United Kingdom,7
18196,433,689.13,United Kingdom,141
18198,4074,5425.56,United Kingdom,159
18200,111,163.80,United Kingdom,32
18202,581,1396.99,United Kingdom,68
18203,43,160.42,United Kingdom,19
18204,1200,1993.70,United Kingdom,200
18205,192,517.36,United Kingdom,32
18209,58,139.10,United Kingdom,8
18210,1398,2621.38,United Kingdom,134
18211,359,600.07,United Kingdom,42
18212,101,248.42,United Kingdom,43
18213,232,232.48,United Kingdom,15
18215,118,299.34,United Kingdom,13
18216,200,481.75,United Kingdom,26
18217,491,621.75,United Kingdom,31
18218,584,662.08,United Kingdom,21
18219,885,2069.77,United Kingdom,114
18220,288,305.28,United Kingdom,2
18221,791,1041.61,United Kingdom,64
18222,335,443.00,United Kingdom,19
18223,2948,6484.54,United Kingdom,272
18224,69,158.95,United Kingdom,10
18225,3244,5509.12,United Kingdom,271
18226,3466,5228.05,United Kingdom,242
18227,21,93.75,United Kingdom,5
18228,238,779.90,United Kingdom,30
18229,2488,7276.90,United Kingdom,164
18230,1316,2810.20,United Kingdom,86
18231,821,2083.27,United Kingdom,124
18232,302,592.97,United Kingdom,37
18233,4,440.00,United Kingdom,1
18235,1578,1796.48,United Kingdom,104
18236,403,882.24,United Kingdom,49
18237,622,987.10,United Kingdom,61
18239,795,1561.61,United Kingdom,88
18240,126,422.58,United Kingdom,6
18241,1051,2073.09,United Kingdom,104
18242,1017,2232.49,United Kingdom,78
18245,1788,2567.06,United Kingdom,175
18246,166,596.10,United Kingdom,4
18248,511,804.02,United Kingdom,47
18249,128,95.34,United Kingdom,8
18250,199,349.27,United Kingdom,21
18251,7824,4314.72,United Kingdom,16
18252,239,526.67,United Kingdom,98
18255,74,103.30,United Kingdom,6
18257,1041,2337.63,United Kingdom,118
18259,714,2338.60,United Kingdom,42
18260,1478,2643.20,United Kingdom,134
18261,146,324.24,United Kingdom,21
18262,182,149.48,United Kingdom,13
18263,1468,1213.16,United Kingdom,61
18265,311,801.51,United Kingdom,46
18268,2,25.50,United Kingdom,1
18269,76,168.60,United Kingdom,7
18270,101,283.15,United Kingdom,11
18272,2050,3078.58,United Kingdom,166
18273,80,204.00,United Kingdom,3
18274,88,175.92,United Kingdom,11
18276,186,335.86,United Kingdom,14
18277,68,110.38,United Kingdom,8
18278,66,173.90,United Kingdom,9
18280,45,180.60,United Kingdom,10
18281,54,80.82,United Kingdom,7
18282,103,178.05,United Kingdom,12
18283,1397,2094.88,United Kingdom,756
18287,1586,1837.28,United Kingdom,70
